"txn_id","posting_date","account_code","cost_centre","customer_id","currency_code","amount","description","source_system"
"4044","2026-04-23","41009","CC016","1047","JPY","5929.71","GL posting 4044","ERP"
"4045","2026-06-29","41002","CC014","1143","USD","20330.8","GL posting 4045","ERP"
"4046","2026-06-05","41022","CC016","1027","CHF","-545.62","GL posting 4046","ERP"
"4047","2026-04-05","41000","CC001","1008","USD","47876.72","GL posting 4047","ERP"
"4048","2026-03-08","41045","CC001","1043","USD","21894.21","GL posting 4048","ERP"
"4049","2026-02-11","41011","CC003","1110","GBP","7722.34","GL posting 4049","ERP"
"4050","2026-03-10","41036","CC011","1038","CHF","22561","GL posting 4050","ERP"
"4051","2026-01-11","41041","CC006","1049","GBP","31052.58","GL posting 4051","ERP"
"4052","2026-05-04","41009","CC017","1051","JPY","-36.41","GL posting 4052","ERP"
"4053","2026-03-07","41026","CC017","1003","CHF","-2673.58","GL posting 4053","ERP"
"4054","2026-02-23","41025","CC018","1012","JPY","-469.5","GL posting 4054","ERP"
"4055","2026-07-30","41017","CC010","1099","USD","17277.48","GL posting 4055","ERP"
"4056","2026-07-30","41000","CC013","1044","EUR","13804.54","GL posting 4056","ERP"
"4057","2026-05-30","41023","CC019","1156","EUR","41900.32","GL posting 4057","ERP"
"4058","2026-06-26","41009","CC001","1117","GBP","741.29","GL posting 4058","ERP"
"4059","2026-06-21","41020","CC001","1025","CHF","14769.46","GL posting 4059","ERP"
"4060","2026-07-18","41025","CC002","1115","CHF","18127.49","GL posting 4060","ERP"
"4061","2026-07-19","41001","CC016","1151","USD","23226.02","GL posting 4061","ERP"
"4062","2026-04-09","41019","CC008","1159","USD","2715.28","GL posting 4062","ERP"
"4063","2026-02-07","41012","CC020","1048","CHF","9216.35","GL posting 4063","ERP"
"4064","2026-06-28","41025","CC013","","JPY","44214.51","GL posting 4064","ERP"
"4065","2026-05-17","41024","CC004","1112","JPY","28430.73","GL posting 4065","ERP"
"4066","2026-01-16","41044","CC003","1186","CHF","-4754.87","GL posting 4066","ERP"
"4067","2026-01-27","41040","CC012","1117","EUR","20958.69","GL posting 4067","ERP"
"4068","2026-02-04","41044","CC019","1018","USD","46136.03","GL posting 4068","ERP"
"4069","2026-05-13","41039","CC012","1156","GBP","12823.36","GL posting 4069","ERP"
"4070","2026-02-07","41048","CC002","1080","USD","2090.96","GL posting 4070","ERP"
"4071","2026-07-28","41008","CC009","1166","CHF","20681.3","GL posting 4071","ERP"
"4072","2026-05-26","41012","CC016","1197","EUR","7675.67","GL posting 4072","ERP"
"4073","2026-04-23","41039","CC020","1010","GBP","10545.92","GL posting 4073","ERP"
"4074","2026-04-16","41022","CC019","1128","JPY","31540.21","GL posting 4074","ERP"
"4075","2026-03-30","41024","CC016","1059","USD","42563.8","GL posting 4075","ERP"
"4076","2026-04-02","41018","CC015","1198","USD","47471.96","GL posting 4076","ERP"
"4077","2026-01-25","41038","CC006","1004","JPY","43317.79","GL posting 4077","ERP"
"4078","2026-07-27","41038","CC010","1023","USD","41863.08","GL posting 4078","ERP"
"4079","2026-02-18","41044","CC013","1024","JPY","34311.85","GL posting 4079","ERP"
"4080","2026-01-06","41000","CC005","1125","EUR","3346.1","GL posting 4080","ERP"
"4081","2026-03-30","41001","CC004","1082","EUR","8158.78","GL posting 4081","ERP"
"4082","2026-06-17","41046","CC001","1117","JPY","26567.28","GL posting 4082","ERP"
"4083","2026-04-15","41049","CC016","1119","CHF","15432.82","GL posting 4083","ERP"
"4084","2026-06-30","41007","CC002","1162","JPY","8658.96","GL posting 4084","ERP"
"4085","2026-06-19","41012","CC015","1067","JPY","39636.39","GL posting 4085","ERP"
"4086","2026-03-20","41003","CC017","1145","CHF","12412.96","GL posting 4086","ERP"
"4087","2026-06-20","41041","CC019","1115","CHF","16461.1","GL posting 4087","ERP"
"4088","2026-05-22","41046","CC015","1085","USD","-4390.26","GL posting 4088","ERP"
"4089","2026-04-17","41009","CC016","1107","CHF","22946.74","GL posting 4089","ERP"
"4090","2026-07-23","41024","CC009","1132","CHF","6115.81","GL posting 4090","ERP"
"4091","2026-07-08","41035","CC011","1112","EUR","23642.91","GL posting 4091","ERP"
"4092","2026-05-13","41034","CC002","1163","USD","30317.41","GL posting 4092","ERP"
"4093","2026-01-28","41016","CC002","1192","EUR","4744.8","GL posting 4093","ERP"
"4094","2026-03-14","41035","CC010","1136","EUR","12989.9","GL posting 4094","ERP"
"4095","2026-04-26","41010","CC013","1180","JPY","43007.27","GL posting 4095","ERP"
"4096","2026-06-09","41007","CC001","1023","JPY","22119.04","GL posting 4096","ERP"
"4097","2026-07-28","41012","CC009","1047","EUR","20127.08","GL posting 4097","ERP"
"4098","2026-02-21","41010","CC010","1050","JPY","11335.05","GL posting 4098","ERP"
"4099","2026-02-24","41008","CC009","1132","EUR","26051","GL posting 4099","ERP"
"4100","2026-02-08","41028","CC019","1070","CHF","-4606.89","GL posting 4100","ERP"
"4101","2026-01-15","41000","CC019","1077","EUR","39221.24","GL posting 4101","ERP"
"4102","2026-02-18","41017","CC018","1093","JPY","41130.67","GL posting 4102","ERP"
"4103","2026-02-19","41023","CC020","1093","JPY","6213.14","GL posting 4103","ERP"
"4104","2026-06-07","41021","CC002","1050","GBP","28030.62","GL posting 4104","ERP"
"4105","2026-03-06","41033","CC012","1030","JPY","-4197.68","GL posting 4105","ERP"
"4106","2026-01-07","41028","CC003","1110","JPY","-1149.46","GL posting 4106","ERP"
"4107","2026-05-15","41036","CC004","1104","EUR","33494.48","GL posting 4107","ERP"
"4108","2026-03-28","41015","CC015","1017","USD","37670.11","GL posting 4108","ERP"
"4109","2026-05-09","41043","CC004","1041","GBP","29585.46","GL posting 4109","ERP"
"4110","2026-04-24","41045","CC005","1199","CHF","37762.92","GL posting 4110","ERP"
"4111","2026-01-15","41018","CC011","1113","GBP","32966.94","GL posting 4111","ERP"
"4112","2026-07-30","41040","CC003","1012","EUR","30926.81","GL posting 4112","ERP"
"4113","2026-04-19","41024","CC019","1065","JPY","-3108.73","GL posting 4113","ERP"
"4114","2026-02-02","41018","CC012","1130","CHF","7873.49","GL posting 4114","ERP"
"4115","2026-02-15","41001","CC003","1069","EUR","13111.12","GL posting 4115","ERP"
"4116","2026-01-21","41025","CC020","1152","EUR","47656.82","GL posting 4116","ERP"
"4117","2026-07-23","41009","CC002","1017","USD","39217.03","GL posting 4117","ERP"
"4118","2026-04-30","41014","CC019","1137","GBP","33585.16","GL posting 4118","ERP"
"4119","2026-02-14","41040","CC003","1013","GBP","43604.08","GL posting 4119","ERP"
"4120","2026-03-07","41047","CC011","1142","EUR","23400.05","GL posting 4120","ERP"
"4121","2026-03-12","41037","CC008","1079","USD","45199.85","GL posting 4121","ERP"
"4122","2026-02-19","41021","CC004","1049","GBP","37064.32","GL posting 4122","ERP"
"4123","2026-03-01","41005","CC018","1039","GBP","32060.78","GL posting 4123","ERP"
"4124","2026-05-14","41026","CC008","1092","GBP","37001.5","GL posting 4124","ERP"
"4125","2026-03-08","41049","CC015","1044","CHF","41545.08","GL posting 4125","ERP"
"4126","2026-05-18","41017","CC010","1070","GBP","10640.89","GL posting 4126","ERP"
"4127","2026-01-20","41043","CC003","1031","GBP","5518.86","GL posting 4127","ERP"
"4128","2026-04-25","41031","CC013","1052","CHF","49619.19","GL posting 4128","ERP"
"4129","2026-01-23","41017","CC018","1104","EUR","40794.21","GL posting 4129","ERP"
"4130","2026-03-02","41029","CC017","1018","USD","11875.85","GL posting 4130","ERP"
"4131","2026-01-23","41009","CC003","1158","CHF","9922.03","GL posting 4131","ERP"
"4132","2026-02-14","41037","CC017","1005","USD","38771.87","GL posting 4132","ERP"
"4133","2026-04-13","41031","CC002","1084","USD","34031.29","GL posting 4133","ERP"
"4134","2026-02-20","41040","CC020","1132","EUR","26669.6","GL posting 4134","ERP"
"4135","2026-07-02","41017","CC009","","JPY","21802.09","GL posting 4135","ERP"
"4136","2026-03-13","41004","CC018","1074","CHF","-2932.13","GL posting 4136","ERP"
"4137","2026-07-02","41004","CC006","1129","JPY","48621.39","GL posting 4137","ERP"
"4138","2026-03-20","41027","CC016","1047","CHF","37328.33","GL posting 4138","ERP"
"4139","2026-05-12","41016","CC012","1099","GBP","6583.79","GL posting 4139","ERP"
"4140","2026-01-21","41000","CC007","1002","CHF","30606.83","GL posting 4140","ERP"
"4141","2026-06-30","41000","CC008","1077","EUR","-3996.89","GL posting 4141","ERP"
"4142","2026-04-27","41032","CC020","1123","JPY","36706.89","GL posting 4142","ERP"
"4143","2026-01-01","41033","CC001","1051","GBP","26650.79","GL posting 4143","ERP"
"4144","2026-02-11","41032","CC003","1078","JPY","22369.46","GL posting 4144","ERP"
"4145","2026-05-26","41038","CC013","1199","JPY","6107.47","GL posting 4145","ERP"
"4146","2026-06-26","41039","CC010","1017","USD","35460.34","GL posting 4146","ERP"
"4147","2026-01-15","41037","CC008","1051","USD","-2193.67","GL posting 4147","ERP"
"4148","2026-07-15","41044","CC009","1159","GBP","45456.64","GL posting 4148","ERP"
"4149","2026-03-12","41039","CC012","1010","JPY","2363.06","GL posting 4149","ERP"
"4150","2026-02-04","41014","CC012","1056","EUR","23867.2","GL posting 4150","ERP"
"4151","2026-01-11","41004","CC019","1175","EUR","25402.89","GL posting 4151","ERP"
"4152","2026-03-30","41036","CC004","1007","GBP","6171.29","GL posting 4152","ERP"
"4153","2026-06-23","41016","CC019","1099","GBP","13164.45","GL posting 4153","ERP"
"4154","2026-04-27","41042","CC013","1114","GBP","6496.26","GL posting 4154","ERP"
"4155","2026-06-09","41043","CC020","1174","CHF","429.41","GL posting 4155","ERP"
"4156","2026-06-07","41018","CC018","1132","EUR","39298.41","GL posting 4156","ERP"
"4157","2026-03-04","41011","CC001","1138","JPY","33700.4","GL posting 4157","ERP"
"4158","2026-04-05","41035","CC010","1028","CHF","35105.11","GL posting 4158","ERP"
"4159","2026-02-28","41003","CC015","1035","CHF","46133.03","GL posting 4159","ERP"
"4160","2026-02-18","41005","CC017","1040","EUR","43429.19","GL posting 4160","ERP"
"4161","2026-03-26","41046","CC012","1142","EUR","41196.11","GL posting 4161","ERP"
"4162","2026-03-22","41013","CC005","1142","EUR","5292.93","GL posting 4162","ERP"
"4163","2026-01-20","41046","CC009","1177","EUR","25756.91","GL posting 4163","ERP"
"4164","2026-04-12","41008","CC019","1127","CHF","47855.51","GL posting 4164","ERP"
"4165","2026-02-11","41032","CC016","1158","JPY","21766.14","GL posting 4165","ERP"
"4166","2026-07-04","41027","CC017","1197","JPY","48381.62","GL posting 4166","ERP"
"4167","2026-02-14","41013","CC013","1038","GBP","11486.17","GL posting 4167","ERP"
"4168","2026-05-24","41030","CC005","1107","EUR","2577.09","GL posting 4168","ERP"
"4169","2026-01-01","41036","CC014","1055","USD","28458.64","GL posting 4169","ERP"
"4170","2026-04-04","41021","CC016","1161","GBP","23549.95","GL posting 4170","ERP"
"4171","2026-06-06","41030","CC012","1084","EUR","28544.41","GL posting 4171","ERP"
"4172","2026-06-15","41031","CC006","1097","GBP","11991.89","GL posting 4172","ERP"
"4173","2026-01-23","41010","CC004","1000","USD","20079.56","GL posting 4173","ERP"
"4174","2026-03-09","41004","CC002","1079","GBP","10400.42","GL posting 4174","ERP"
"4175","2026-06-13","41030","CC011","1021","GBP","29143.76","GL posting 4175","ERP"
"4176","2026-06-16","41018","CC001","1157","CHF","9611.25","GL posting 4176","ERP"
"4177","2026-07-02","41015","CC007","1103","JPY","7515.17","GL posting 4177","ERP"
"4178","2026-04-09","41014","CC004","1045","CHF","961.02","GL posting 4178","ERP"
"4179","2026-07-19","41033","CC005","1012","JPY","13145.89","GL posting 4179","ERP"
"4180","2026-06-11","41046","CC013","1148","JPY","2961.95","GL posting 4180","ERP"
"4181","2026-07-15","41043","CC005","1164","JPY","15517.97","GL posting 4181","ERP"
"4182","2026-02-10","41021","CC007","1165","GBP","12775.67","GL posting 4182","ERP"
"4183","2026-02-10","41034","CC012","1110","JPY","47561.15","GL posting 4183","ERP"
"4184","2026-05-26","41008","CC010","1192","JPY","-1537.77","GL posting 4184","ERP"
"4185","2026-05-17","41039","CC003","1191","CHF","40443.5","GL posting 4185","ERP"
"4186","2026-07-16","41045","CC011","1158","EUR","20421.71","GL posting 4186","ERP"
"4187","2026-03-06","41032","CC013","1049","EUR","15833.19","GL posting 4187","ERP"
"4188","2026-03-07","41009","CC003","1184","GBP","21853.16","GL posting 4188","ERP"
"4189","2026-07-16","41024","CC019","1195","GBP","26925.29","GL posting 4189","ERP"
"4190","2026-04-16","41005","CC001","1001","USD","40337.26","GL posting 4190","ERP"
"4191","2026-06-24","41004","CC013","1162","CHF","28991.6","GL posting 4191","ERP"
"4192","2026-01-28","41032","CC010","1038","CHF","47416.29","GL posting 4192","ERP"
"4193","2026-04-01","41048","CC007","1081","USD","2022.07","GL posting 4193","ERP"
"4194","2026-03-01","41039","CC009","1005","GBP","20969.41","GL posting 4194","ERP"
"4195","2026-05-08","41025","CC003","1193","JPY","-4818.46","GL posting 4195","ERP"
"4196","2026-06-04","41047","CC018","1189","GBP","13594.65","GL posting 4196","ERP"
"4197","2026-05-21","41044","CC008","1119","USD","10010.04","GL posting 4197","ERP"
"4198","2026-07-20","41008","CC019","1187","CHF","21565.26","GL posting 4198","ERP"
"4199","2026-01-12","41023","CC016","1037","GBP","10083.97","GL posting 4199","ERP"
"4200","2026-03-20","41049","CC006","1145","GBP","2247.51","GL posting 4200","ERP"
"4201","2026-02-14","41007","CC006","1044","EUR","12162.78","GL posting 4201","ERP"
"4202","2026-01-14","41033","CC020","1154","EUR","-4050.36","GL posting 4202","ERP"
"4203","2026-05-20","41030","CC011","1197","USD","45842.66","GL posting 4203","ERP"
"4204","2026-07-15","41012","CC012","1177","GBP","3511.52","GL posting 4204","ERP"
"4205","2026-01-12","41029","CC020","1001","USD","17460.3","GL posting 4205","ERP"
"4206","2026-04-08","41039","CC014","1006","EUR","16481.61","GL posting 4206","ERP"
"4207","2026-06-23","41017","CC012","1084","EUR","47895.89","GL posting 4207","ERP"
"4208","2026-07-21","41006","CC017","1173","GBP","13510","GL posting 4208","ERP"
"4209","2026-05-17","41028","CC019","","GBP","41094.2","GL posting 4209","ERP"
"4210","2026-06-20","41007","CC009","1159","EUR","2576.85","GL posting 4210","ERP"
"4211","2026-04-17","41029","CC004","1078","USD","45930.29","GL posting 4211","ERP"
"4212","2026-04-07","41032","CC002","1198","JPY","39890.75","GL posting 4212","ERP"
"4213","2026-01-19","41040","CC016","1075","JPY","19826.05","GL posting 4213","ERP"
"4214","2026-07-16","41021","CC002","1190","GBP","32734.65","GL posting 4214","ERP"
"4215","2026-04-17","41045","CC015","1172","CHF","4515.24","GL posting 4215","ERP"
"4216","2026-02-06","41005","CC007","1102","CHF","21379.2","GL posting 4216","ERP"
"4217","2026-07-02","41048","CC007","1158","GBP","8134.1","GL posting 4217","ERP"
"4218","2026-01-15","41025","CC002","1081","GBP","24842.85","GL posting 4218","ERP"
"4219","2026-04-21","41045","CC018","1048","GBP","33577.4","GL posting 4219","ERP"
"4220","2026-05-17","41014","CC016","1154","CHF","15337.88","GL posting 4220","ERP"
"4221","2026-07-25","41040","CC020","1196","JPY","44134.46","GL posting 4221","ERP"
"4222","2026-01-15","41009","CC009","1171","EUR","39735.28","GL posting 4222","ERP"
"4223","2026-01-23","41031","CC006","1062","JPY","29108.97","GL posting 4223","ERP"
"4224","2026-03-12","41046","CC016","1027","GBP","-580.08","GL posting 4224","ERP"
"4225","2026-07-03","41007","CC006","1142","CHF","12609.63","GL posting 4225","ERP"
"4226","2026-06-06","41002","CC014","1059","EUR","39256.54","GL posting 4226","ERP"
"4227","2026-07-16","41007","CC018","1131","USD","34140.37","GL posting 4227","ERP"
"4228","2026-03-29","41045","CC011","1005","EUR","10183.86","GL posting 4228","ERP"
"4229","2026-02-26","41005","CC009","1104","CHF","5537.86","GL posting 4229","ERP"
"4230","2026-03-22","41022","CC008","1102","JPY","47989.93","GL posting 4230","ERP"
"4231","2026-02-18","41002","CC016","1021","CHF","-4473.59","GL posting 4231","ERP"
"4232","2026-04-01","41049","CC018","1155","GBP","14887.09","GL posting 4232","ERP"
"4233","2026-02-05","41025","CC008","1130","JPY","9871.05","GL posting 4233","ERP"
"4234","2026-01-19","41045","CC013","1045","CHF","41678.11","GL posting 4234","ERP"
"4235","2026-02-06","41025","CC006","1004","GBP","31424.4","GL posting 4235","ERP"
"4236","2026-03-01","41004","CC002","1184","JPY","13707.89","GL posting 4236","ERP"
"4237","2026-05-11","41006","CC019","1133","GBP","30439.17","GL posting 4237","ERP"
"4238","2026-07-30","41046","CC014","1097","USD","-3521.4","GL posting 4238","ERP"
"4239","2026-06-01","41010","CC010","1022","USD","39192.7","GL posting 4239","ERP"
"4240","2026-03-11","41002","CC019","1024","EUR","-2523.09","GL posting 4240","ERP"
"4241","2026-04-30","41048","CC009","1160","GBP","32117.38","GL posting 4241","ERP"
"4242","2026-03-21","41013","CC019","1197","JPY","31236.63","GL posting 4242","ERP"
"4243","2026-06-25","41013","CC019","1153","EUR","20564.33","GL posting 4243","ERP"
"4244","2026-04-26","41044","CC004","1197","CHF","32703.19","GL posting 4244","ERP"
"4245","2026-02-28","41000","CC011","1065","EUR","27906.47","GL posting 4245","ERP"
"4246","2026-07-16","41040","CC015","1071","EUR","45341.07","GL posting 4246","ERP"
"4247","2026-01-05","41023","CC020","1037","GBP","8977.72","GL posting 4247","ERP"
"4248","2026-06-13","41036","CC009","1171","EUR","14123.4","GL posting 4248","ERP"
"4249","2026-03-17","41016","CC010","1160","JPY","-2772.64","GL posting 4249","ERP"
"4250","2026-02-03","41001","CC002","1087","EUR","25510.04","GL posting 4250","ERP"
"4251","2026-03-02","41045","CC007","","EUR","34631.91","GL posting 4251","ERP"
"4252","2026-02-28","41009","CC012","1019","USD","27967.83","GL posting 4252","ERP"
"4253","2026-06-04","41035","CC017","1138","CHF","47656.39","GL posting 4253","ERP"
"4254","2026-03-31","41020","CC014","1138","USD","14227.88","GL posting 4254","ERP"
"4255","2026-01-10","41035","CC011","1084","JPY","36925.09","GL posting 4255","ERP"
"4256","2026-02-06","41044","CC004","1148","JPY","11853.79","GL posting 4256","ERP"
"4257","2026-06-10","41004","CC009","1066","GBP","40757.1","GL posting 4257","ERP"
"4258","2026-02-07","41047","CC014","1156","GBP","1147.13","GL posting 4258","ERP"
"4259","2026-03-10","41040","CC013","1194","USD","31769.14","GL posting 4259","ERP"
"4260","2026-01-07","41026","CC011","1025","CHF","35523.33","GL posting 4260","ERP"
"4261","2026-05-28","41043","CC014","1093","GBP","-2134.86","GL posting 4261","ERP"
"4262","2026-03-13","41019","CC012","1107","USD","-2302.02","GL posting 4262","ERP"
"4263","2026-07-12","41024","CC001","1142","USD","19247.17","GL posting 4263","ERP"
"4264","2026-06-19","41033","CC015","1054","JPY","6821.95","GL posting 4264","ERP"
"4265","2026-05-28","41031","CC006","1132","EUR","38101.7","GL posting 4265","ERP"
"4266","2026-02-19","41029","CC016","1099","GBP","7420.28","GL posting 4266","ERP"
"4267","2026-05-02","41003","CC012","1085","CHF","12807.26","GL posting 4267","ERP"
"4268","2026-06-30","41022","CC015","1107","USD","717.96","GL posting 4268","ERP"
"4269","2026-03-05","41038","CC001","1109","USD","18313.15","GL posting 4269","ERP"
"4270","2026-01-06","41039","CC001","1140","EUR","20844.95","GL posting 4270","ERP"
"4271","2026-02-21","41020","CC002","1026","CHF","6388.71","GL posting 4271","ERP"
"4272","2026-03-04","41008","CC013","1084","USD","33674.62","GL posting 4272","ERP"
"4273","2026-01-07","41018","CC003","1125","JPY","11858.14","GL posting 4273","ERP"
"4274","2026-05-29","41004","CC011","1042","EUR","1499.54","GL posting 4274","ERP"
"4275","2026-02-15","41026","CC006","1122","CHF","9330.22","GL posting 4275","ERP"
"4276","2026-03-21","41015","CC009","1189","CHF","35597.12","GL posting 4276","ERP"
"4277","2026-07-13","41036","CC003","1056","CHF","762.86","GL posting 4277","ERP"
"4278","2026-04-24","41048","CC015","1089","EUR","23595.18","GL posting 4278","ERP"
"4279","2026-07-02","41019","CC009","1055","GBP","590.74","GL posting 4279","ERP"
"4280","2026-03-05","41019","CC017","1035","JPY","43488.97","GL posting 4280","ERP"
"4281","2026-03-09","41020","CC014","1055","USD","47339.11","GL posting 4281","ERP"
"4282","2026-07-11","41038","CC009","1046","GBP","5730.11","GL posting 4282","ERP"
"4283","2026-04-30","41014","CC009","1178","EUR","27263.59","GL posting 4283","ERP"
"4284","2026-02-26","41011","CC003","1086","USD","48980.39","GL posting 4284","ERP"
"4285","2026-05-20","41038","CC020","1016","GBP","46527.2","GL posting 4285","ERP"
"4286","2026-05-05","41010","CC006","1132","GBP","-4734.55","GL posting 4286","ERP"
"4287","2026-05-30","41012","CC015","1170","EUR","23089.85","GL posting 4287","ERP"
"4288","2026-07-14","41035","CC020","1005","GBP","34795.96","GL posting 4288","ERP"
"4289","2026-05-04","41023","CC005","1176","JPY","25292.77","GL posting 4289","ERP"
"4290","2026-03-03","41020","CC017","1134","CHF","-2245.37","GL posting 4290","ERP"
"4291","2026-06-13","41031","CC008","1025","USD","33153.3","GL posting 4291","ERP"
"4292","2026-02-02","41011","CC015","1189","JPY","37653.85","GL posting 4292","ERP"
"4293","2026-02-13","41036","CC006","1077","EUR","42999.66","GL posting 4293","ERP"
"4294","2026-06-10","41033","CC015","1013","USD","32499.43","GL posting 4294","ERP"
"4295","2026-02-25","41013","CC003","1155","GBP","10282.89","GL posting 4295","ERP"
"4296","2026-05-31","41022","CC011","1016","USD","17638.34","GL posting 4296","ERP"
"4297","2026-01-27","41048","CC019","1119","USD","3275.94","GL posting 4297","ERP"
"4298","2026-07-21","41034","CC004","1121","USD","49155.69","GL posting 4298","ERP"
"4299","2026-06-26","41023","CC003","1197","EUR","31807.12","GL posting 4299","ERP"
"4300","2026-06-21","41042","CC008","1056","GBP","2495.43","GL posting 4300","ERP"
"4301","2026-02-03","41029","CC013","1180","USD","30803.23","GL posting 4301","ERP"
"4302","2026-07-15","41005","CC003","1015","EUR","42969.65","GL posting 4302","ERP"
"4303","2026-06-02","41042","CC016","1131","CHF","34692.79","GL posting 4303","ERP"
"4304","2026-04-03","41039","CC016","1165","CHF","45317.79","GL posting 4304","ERP"
"4305","2026-03-04","41026","CC017","1107","GBP","42477.03","GL posting 4305","ERP"
"4306","2026-04-30","41012","CC008","1171","USD","-3073.91","GL posting 4306","ERP"
"4307","2026-07-04","41031","CC004","1185","GBP","43215.25","GL posting 4307","ERP"
"4308","2026-04-11","41036","CC013","1087","USD","46465.95","GL posting 4308","ERP"
"4309","2026-03-28","41013","CC008","1156","GBP","20684.95","GL posting 4309","ERP"
"4310","2026-06-05","41036","CC006","1071","GBP","-1539.79","GL posting 4310","ERP"
"4311","2026-04-24","41045","CC014","1147","CHF","25352.91","GL posting 4311","ERP"
"4312","2026-07-02","41044","CC008","1080","USD","34463.89","GL posting 4312","ERP"
"4313","2026-03-29","41044","CC011","1123","GBP","5654.21","GL posting 4313","ERP"
"4314","2026-02-24","41005","CC014","1163","EUR","35857.21","GL posting 4314","ERP"
"4315","2026-07-09","41004","CC005","1121","USD","10287.37","GL posting 4315","ERP"
"4316","2026-06-05","41031","CC010","1018","JPY","1923.18","GL posting 4316","ERP"
"4317","2026-05-28","41003","CC007","1046","JPY","17058.03","GL posting 4317","ERP"
"4318","2026-02-02","41045","CC003","1198","JPY","30039.72","GL posting 4318","ERP"
"4319","2026-06-22","41004","CC015","1034","EUR","45802.03","GL posting 4319","ERP"
"4320","2026-05-30","41019","CC002","1186","GBP","48482.41","GL posting 4320","ERP"
"4321","2026-01-14","41014","CC019","1179","EUR","21973.78","GL posting 4321","ERP"
"4322","2026-01-15","41030","CC019","1051","JPY","42518.87","GL posting 4322","ERP"
"4323","2026-02-20","41028","CC009","1160","USD","39015.27","GL posting 4323","ERP"
"4324","2026-05-04","41017","CC006","1132","GBP","36686.6","GL posting 4324","ERP"
"4325","2026-07-16","41032","CC003","1059","CHF","29351.24","GL posting 4325","ERP"
"4326","2026-04-17","41042","CC018","1058","GBP","35095.28","GL posting 4326","ERP"
"4327","2026-06-29","41013","CC014","1099","GBP","33045.28","GL posting 4327","ERP"
"4328","2026-07-29","41007","CC014","1170","GBP","46539.38","GL posting 4328","ERP"
"4329","2026-03-21","41015","CC018","1055","CHF","46329.84","GL posting 4329","ERP"
"4330","2026-02-26","41034","CC004","1129","CHF","32.83","GL posting 4330","ERP"
"4331","2026-05-22","41029","CC009","1037","USD","44300.47","GL posting 4331","ERP"
"4332","2026-02-13","41008","CC006","1136","EUR","27456.55","GL posting 4332","ERP"
"4333","2026-07-20","41046","CC003","1177","EUR","5778.7","GL posting 4333","ERP"
"4334","2026-04-17","41028","CC012","1139","CHF","27500.73","GL posting 4334","ERP"
"4335","2026-03-25","41038","CC013","1085","GBP","4652.13","GL posting 4335","ERP"
"4336","2026-06-19","41014","CC009","1045","CHF","49284.89","GL posting 4336","ERP"
"4337","2026-06-12","41047","CC005","1146","CHF","8189.98","GL posting 4337","ERP"
"4338","2026-06-18","41042","CC004","1069","JPY","29856.05","GL posting 4338","ERP"
"4339","2026-04-17","41006","CC010","1185","CHF","46895.11","GL posting 4339","ERP"
"4340","2026-04-10","41006","CC018","1141","EUR","33850.94","GL posting 4340","ERP"
"4341","2026-07-20","41016","CC014","1107","EUR","28168.07","GL posting 4341","ERP"
"4342","2026-05-27","41048","CC009","1044","GBP","12998.52","GL posting 4342","ERP"
"4343","2026-07-04","41024","CC005","1000","GBP","34181.04","GL posting 4343","ERP"
"4344","2026-05-12","41026","CC018","1168","EUR","-910.07","GL posting 4344","ERP"
"4345","2026-02-16","41028","CC020","1113","GBP","35217.13","GL posting 4345","ERP"
"4346","2026-05-17","41007","CC001","1095","EUR","4688.32","GL posting 4346","ERP"
"4347","2026-07-22","41008","CC014","1089","USD","46480.55","GL posting 4347","ERP"
"4348","2026-04-20","41029","CC013","1021","CHF","-3319.71","GL posting 4348","ERP"
"4349","2026-07-19","41034","CC016","1098","EUR","3013.13","GL posting 4349","ERP"
"4350","2026-05-02","41002","CC004","1100","EUR","32679.18","GL posting 4350","ERP"
"4351","2026-07-09","41046","CC013","1052","CHF","10518.28","GL posting 4351","ERP"
"4352","2026-03-22","41047","CC020","1010","CHF","17992.26","GL posting 4352","ERP"
"4353","2026-01-01","41043","CC011","1171","EUR","34692.35","GL posting 4353","ERP"
"4354","2026-07-10","41048","CC011","1114","EUR","8532.66","GL posting 4354","ERP"
"4355","2026-06-13","41016","CC012","1159","JPY","2230.26","GL posting 4355","ERP"
"4356","2026-06-21","41018","CC003","1105","USD","-4352.88","GL posting 4356","ERP"
"4357","2026-03-11","41023","CC006","1125","JPY","2659.14","GL posting 4357","ERP"
"4358","2026-04-30","41018","CC002","1009","CHF","36186.19","GL posting 4358","ERP"
"4359","2026-06-23","41041","CC002","1183","USD","19942.97","GL posting 4359","ERP"
"4360","2026-05-08","41024","CC016","1053","CHF","41706.58","GL posting 4360","ERP"
"4361","2026-07-05","41019","CC010","1039","GBP","20635.18","GL posting 4361","ERP"
"4362","2026-05-07","41042","CC020","1029","JPY","23885.15","GL posting 4362","ERP"
"4363","2026-04-28","41033","CC017","1192","GBP","33917.31","GL posting 4363","ERP"
"4364","2026-01-13","41020","CC009","1187","USD","1995.45","GL posting 4364","ERP"
"4365","2026-07-03","41031","CC001","1079","EUR","39455.25","GL posting 4365","ERP"
"4366","2026-05-02","41027","CC014","1010","JPY","35682.54","GL posting 4366","ERP"
"4367","2026-07-04","41002","CC013","1199","USD","8680.48","GL posting 4367","ERP"
"4368","2026-01-20","41016","CC002","1074","CHF","-2951.64","GL posting 4368","ERP"
