"invoice_id","customer_id","invoice_date","due_date","currency_code","amount","status"
"1189","1085","2026-05-13","2026-06-05","GBP","24894.04","OPEN"
"1190","1072","2026-07-19","2026-05-10","EUR","23523.18","OVERDUE"
"1191","1188","2026-07-10","2026-06-10","GBP","10193.25","OVERDUE"
"1192","1183","2026-06-29","2026-03-21","GBP","8175.26","OPEN"
"1193","1095","2026-06-12","2026-03-21","JPY","7951.06","PAID"
"1194","1076","2026-02-22","2026-03-22","JPY","19821.71","OPEN"
"1195","1198","2026-03-14","2026-07-05","EUR","10438.8","OVERDUE"
"1196","1055","2026-02-23","2026-07-12","GBP","7800.21","OVERDUE"
"1197","1157","2026-03-17","2026-07-20","JPY","2775.42","PAID"
"1198","1035","2026-02-20","2026-07-19","GBP","14114.95","PAID"
"1199","1131","2026-03-21","2026-04-05","EUR","2350.68","OVERDUE"
"1200","1102","2026-04-16","2026-04-17","EUR","15688.89","OPEN"
"1201","1103","2026-04-10","2026-04-29","CHF","6916.16","OVERDUE"
"1202","1179","2026-04-03","2026-07-18","JPY","7826.86","OVERDUE"
"1203","1020","2026-07-18","2026-03-28","GBP","4476.45","OPEN"
"1204","1177","2026-04-08","2026-04-09","JPY","1948.99","PAID"
"1205","1173","2026-04-05","2026-02-19","JPY","14738.88","OPEN"
"1206","1155","2026-03-22","2026-03-12","CHF","17256.87","OVERDUE"
"1207","1189","2026-04-18","2026-07-15","GBP","23985.24","PAID"
"1208","1113","2026-01-20","2026-03-14","JPY","2991.19","OPEN"
"1209","1001","2026-01-21","2026-01-20","USD","14483.04","OVERDUE"
"1210","1199","2026-05-30","2026-01-10","EUR","8199.71","PAID"
"1211","1112","2026-01-16","2026-02-20","EUR","3777.36","OPEN"
"1212","1192","2026-04-25","2026-05-30","GBP","21523.3","PAID"
"1213","1071","2026-07-09","2026-06-26","GBP","21756.1","OPEN"
"1214","1057","2026-02-21","2026-06-03","GBP","838.91","PAID"
"1215","1161","2026-07-05","2026-04-15","CHF","18253.74","OVERDUE"
"1216","1003","2026-01-22","2026-03-15","GBP","-1862.81","OVERDUE"
"1217","1111","2026-03-23","2026-02-06","USD","17296.89","PAID"
"1218","1164","2026-02-15","2026-04-11","USD","18403.09","OPEN"
"1219","1168","2026-04-19","2026-03-22","EUR","14271.09","OPEN"
"1220","1134","2026-02-14","2026-01-15","EUR","24758.56","OVERDUE"
"1221","1159","2026-04-13","2026-01-02","USD","7398.53","PAID"
"1222","1172","2026-04-28","2026-06-21","GBP","17752.06","OVERDUE"
"1223","1133","2026-01-05","2026-05-05","CHF","7975.9","PAID"
"1224","1119","2026-07-25","2026-05-08","EUR","18256.42","OVERDUE"
"1225","1035","2026-01-23","2026-06-08","JPY","22595.83","PAID"
"1226","1147","2026-04-10","2026-07-28","JPY","7579.61","OVERDUE"
"1227","1193","2026-05-02","2026-03-06","GBP","13648.03","OVERDUE"
"1228","1038","2026-04-12","2026-05-19","USD","-4183.5","PAID"
"1229","1104","2026-03-27","2026-06-21","JPY","3852.96","OVERDUE"
"1230","1090","2026-01-13","2026-04-21","EUR","21057.52","OPEN"
"1231","1111","2026-05-09","2026-01-16","JPY","24041.77","OPEN"
"1232","1079","2026-03-05","2026-04-06","GBP","5178.36","OVERDUE"
"1233","1126","2026-01-20","2026-03-18","CHF","22182.62","OPEN"
"1234","1013","2026-02-06","2026-01-30","GBP","20703.03","OVERDUE"
"1235","1103","2026-06-15","2026-05-05","JPY","7564.24","OPEN"
"1236","1176","2026-05-04","2026-05-20","USD","1852.18","OVERDUE"
"1237","1020","2026-03-18","2026-05-10","GBP","14170.69","OVERDUE"
"1238","1195","2026-02-04","2026-05-23","CHF","17484.16","OPEN"
"1239","1087","2026-07-17","2026-05-05","EUR","17952.63","OVERDUE"
"1240","1105","2026-07-03","2026-03-20","EUR","3175.1","OVERDUE"
"1241","1103","2026-05-30","2026-04-16","USD","8592.48","OPEN"
"1242","1164","2026-04-22","2026-07-29","JPY","2375.97","PAID"
"1243","1124","2026-07-13","2026-06-17","GBP","17179.37","PAID"
"1244","1131","2026-01-15","2026-07-09","GBP","3992.35","PAID"
"1245","1100","2026-02-21","2026-04-23","GBP","6181.12","PAID"
"1246","1092","2026-02-07","2026-05-21","CHF","1853.36","PAID"
"1247","1081","2026-05-07","2026-06-05","USD","13018.79","PAID"
"1248","1192","2026-05-03","2026-04-10","EUR","8321.99","OPEN"
"1249","1128","2026-05-08","2026-02-03","CHF","7940.68","OVERDUE"
"1250","1057","2026-04-08","2026-05-10","USD","9677.98","PAID"
"1251","1148","2026-01-28","2026-02-11","JPY","2491.5","PAID"
"1252","1095","2026-02-04","2026-06-06","GBP","20458.41","OVERDUE"
"1253","1134","2026-01-13","2026-05-24","GBP","17027.69","OVERDUE"
"1254","1115","2026-04-17","2026-01-11","JPY","14797.37","OPEN"
"1255","1027","2026-01-27","2026-01-13","CHF","7651.59","OPEN"
"1256","1090","2026-02-27","2026-06-05","EUR","18563.49","PAID"
"1257","1089","2026-03-31","2026-06-23","CHF","15423.61","OVERDUE"
"1258","1080","2026-07-18","2026-01-16","CHF","19356.15","PAID"
"1259","1126","2026-01-31","2026-07-21","EUR","8456.66","PAID"
"1260","1007","2026-05-25","2026-02-08","JPY","3275.99","OVERDUE"
"1261","1159","2026-07-19","2026-05-13","USD","8269.74","OVERDUE"
"1262","1016","2026-02-19","2026-06-29","EUR","16549.33","PAID"
"1263","1038","2026-07-29","2026-07-23","JPY","12635.99","PAID"
"1264","1025","2026-06-16","2026-01-10","CHF","1382.93","PAID"
"1265","1149","2026-05-15","2026-02-23","JPY","20790.23","PAID"
"1266","1005","2026-04-05","2026-05-08","EUR","9966.77","OVERDUE"
"1267","1184","2026-01-23","2026-01-16","CHF","949.33","PAID"
"1268","1140","2026-02-16","2026-07-21","EUR","14877.16","OPEN"
"1269","1031","2026-05-04","2026-02-28","EUR","9992.75","OVERDUE"
"1270","1121","2026-05-06","2026-05-21","GBP","18126.12","OPEN"
"1271","1108","2026-03-18","2026-02-11","JPY","3300.14","OPEN"
"1272","1137","2026-07-25","2026-07-31","CHF","7067.85","OPEN"
"1273","1083","2026-03-05","2026-02-19","GBP","14107.7","OVERDUE"
"1274","1174","2026-03-11","2026-01-10","CHF","23714.83","OPEN"
"1275","1103","2026-03-29","2026-07-10","EUR","5035.72","PAID"
"1276","1173","2026-06-09","2026-06-19","USD","16187.5","OPEN"
"1277","1123","2026-02-28","2026-05-13","EUR","11240.51","OPEN"
"1278","1058","2026-04-01","2026-07-14","GBP","7624.31","OPEN"
"1279","1006","2026-02-02","2026-07-07","JPY","9008.19","OPEN"
"1280","1112","2026-01-21","2026-03-15","JPY","22581.81","OVERDUE"
"1281","1110","2026-04-02","2026-07-12","CHF","22137.09","PAID"
"1282","1010","2026-03-31","2026-02-23","GBP","9246.56","OVERDUE"
"1283","1198","2026-07-28","2026-03-28","USD","3275.26","OPEN"
"1284","1121","2026-07-14","2026-04-28","GBP","12159.1","PAID"
"1285","1035","2026-02-28","2026-06-23","USD","7650.88","PAID"
"1286","1010","2026-01-02","2026-02-18","JPY","15760.04","OVERDUE"
"1287","1148","2026-05-15","2026-04-29","GBP","10514.73","OVERDUE"
"1288","1023","2026-07-18","2026-04-14","JPY","23684.08","PAID"
"1289","1104","2026-03-17","2026-06-29","CHF","18278.24","OPEN"
"1290","1029","2026-04-02","2026-07-11","EUR","5135.77","PAID"
"1291","1197","2026-02-08","2026-05-09","USD","12046.05","OPEN"
"1292","1057","2026-07-30","2026-06-30","JPY","21046.13","PAID"
"1293","1068","2026-03-12","2026-05-11","GBP","11953.7","OVERDUE"
"1294","1131","2026-03-22","2026-06-03","CHF","19901.94","OPEN"
"1295","1040","2026-05-19","2026-05-30","USD","2900.59","PAID"
"1296","1152","2026-07-06","2026-03-12","USD","14794.75","OVERDUE"
"1297","1073","2026-07-31","2026-02-09","JPY","2075.16","OVERDUE"
"1298","1020","2026-03-02","2026-04-09","EUR","20247.66","OVERDUE"
"1299","1161","2026-07-07","2026-03-20","CHF","12716.43","OVERDUE"
"1300","1068","2026-01-31","2026-04-15","CHF","7056.76","OVERDUE"
"1301","1090","2026-03-02","2026-05-25","GBP","23121.13","OVERDUE"
"1302","1077","2026-04-24","2026-02-16","EUR","6234.03","OPEN"
"1303","1074","2026-02-21","2026-05-24","JPY","19578.26","OPEN"
"1304","1010","2026-07-23","2026-04-13","GBP","20268.94","OVERDUE"
"1305","1172","2026-05-28","2026-06-23","CHF","3805.92","OVERDUE"
"1306","1000","2026-06-15","2026-05-06","CHF","5685","OPEN"
"1307","1070","2026-02-02","2026-03-18","EUR","1176.84","PAID"
"1308","1181","2026-06-22","2026-01-23","CHF","24670.52","OPEN"
"1309","1066","2026-02-11","2026-06-30","CHF","15696.64","OPEN"
"1310","1169","2026-03-26","2026-05-18","EUR","6565.34","PAID"
"1311","1093","2026-01-19","2026-06-22","CHF","11205.58","OVERDUE"
"1312","1162","2026-01-27","2026-06-05","USD","13557.67","OPEN"
"1313","1177","2026-06-01","2026-01-09","JPY","1439.45","PAID"
"1314","1117","2026-06-06","2026-01-12","GBP","5100.95","OVERDUE"
"1315","1152","2026-05-31","2026-01-02","CHF","22037.71","PAID"
"1316","1147","2026-03-03","2026-07-27","USD","15153.99","OPEN"
"1317","1014","2026-01-25","2026-05-10","CHF","19998.81","OPEN"
"1318","1138","2026-05-10","2026-05-18","CHF","14581.76","OPEN"
"1319","1070","2026-06-11","2026-05-20","CHF","17382","PAID"
"1320","1083","2026-06-04","2026-03-19","JPY","3700.67","PAID"
"1321","1085","2026-01-13","2026-03-31","EUR","12963.14","PAID"
"1322","1126","2026-04-04","2026-02-18","EUR","3846.78","OPEN"
"1323","1019","2026-03-17","2026-07-27","USD","13694.72","OVERDUE"
"1324","1107","2026-03-09","2026-03-19","EUR","13941.46","PAID"
"1325","1078","2026-02-22","2026-03-08","JPY","11826.6","OPEN"
"1326","1111","2026-02-18","2026-04-05","CHF","20258.42","PAID"
"1327","1065","2026-04-02","2026-03-27","USD","9286.03","PAID"
"1328","1074","2026-03-23","2026-03-11","EUR","24573.28","OVERDUE"
"1329","1149","2026-01-13","2026-01-19","JPY","19295.88","OVERDUE"
"1330","1038","2026-07-13","2026-06-24","USD","21321.41","OVERDUE"
"1331","1026","2026-04-23","2026-04-06","USD","20141.1","OPEN"
"1332","1178","2026-07-23","2026-01-15","GBP","16473.12","PAID"
"1333","1174","2026-07-29","2026-02-16","GBP","8661.36","OPEN"
"1334","1034","2026-03-18","2026-01-21","CHF","9348.47","PAID"
"1335","1104","2026-05-04","2026-01-27","CHF","12191.9","OPEN"
"1336","1172","2026-07-05","2026-02-06","JPY","19251.54","OPEN"
"1337","1019","2026-01-05","2026-05-27","GBP","17152.89","PAID"
"1338","1186","2026-05-08","2026-01-28","JPY","5582.43","PAID"
"1339","1034","2026-03-17","2026-04-17","JPY","18331.05","OPEN"
"1340","1075","2026-07-19","2026-02-11","USD","1962.89","PAID"
"1341","1023","2026-01-10","2026-03-12","CHF","19490.37","OVERDUE"
"1342","1069","2026-03-27","2026-05-23","GBP","24007.25","OPEN"
"1343","1198","2026-07-31","2026-02-04","JPY","20213.43","OPEN"
"1344","1104","2026-05-22","2026-01-22","CHF","6964.12","PAID"
"1345","1015","2026-04-16","2026-07-06","CHF","12229.24","PAID"
"1346","1112","2026-06-19","2026-06-13","JPY","7897","OVERDUE"
"1347","1192","2026-06-26","2026-05-21","CHF","22320.36","OPEN"
"1348","1190","2026-01-07","2026-04-30","EUR","19309","PAID"
"1349","1076","2026-02-18","2026-07-28","GBP","8240.48","PAID"
"1350","1183","2026-06-17","2026-01-16","CHF","8737.3","PAID"
"1351","1039","2026-03-25","2026-07-31","USD","19645.75","PAID"
"1352","1169","2026-04-04","2026-01-08","USD","21499.52","OVERDUE"
"1353","1094","2026-03-08","2026-03-25","CHF","8312.49","OVERDUE"
"1354","1115","2026-06-17","2026-05-23","USD","5401.05","PAID"
"1355","1007","2026-05-05","2026-01-18","JPY","14047.54","OVERDUE"
"1356","1128","2026-05-01","2026-02-27","GBP","24239.41","PAID"
"1357","1158","2026-07-21","2026-06-05","JPY","846.05","OPEN"
"1358","1096","2026-05-24","2026-07-07","EUR","3397.49","PAID"
"1359","1121","2026-03-11","2026-07-24","CHF","6190.95","OPEN"
"1360","1172","2026-07-21","2026-05-01","JPY","13145.39","PAID"
"1361","1151","2026-01-27","2026-06-23","EUR","9639.7","OPEN"
"1362","1169","2026-07-18","2026-04-25","EUR","16058.87","PAID"
"1363","1183","2026-02-11","2026-02-25","EUR","15140.35","OVERDUE"
"1364","1048","2026-03-07","2026-03-01","GBP","3243.19","PAID"
"1365","1010","2026-02-04","2026-01-06","JPY","18503.53","OVERDUE"
"1366","1112","2026-01-15","2026-07-29","USD","15236.89","PAID"
"1367","1078","2026-03-31","2026-03-07","CHF","20933.85","OVERDUE"
"1368","1152","2026-03-06","2026-03-08","JPY","5977.43","OPEN"
"1369","1164","2026-04-24","2026-03-16","JPY","19959.31","OVERDUE"
"1370","1156","2026-04-19","2026-07-04","JPY","21379.58","OVERDUE"
"1371","1026","2026-02-28","2026-01-06","GBP","20919.73","OPEN"
"1372","1178","2026-07-26","2026-03-04","EUR","6819.82","PAID"
"1373","1172","2026-06-01","2026-01-05","EUR","24689.95","OVERDUE"
"1374","1107","2026-05-16","2026-05-31","JPY","5576","OVERDUE"
"1375","1183","2026-04-03","2026-02-10","CHF","23024.35","PAID"
"1376","1006","2026-03-03","2026-04-20","CHF","14805.55","PAID"
"1377","1113","2026-01-12","2026-01-20","USD","16473.83","OVERDUE"
"1378","1161","2026-06-30","2026-02-09","GBP","15094.22","PAID"
"1379","1128","2026-03-08","2026-03-30","USD","15414.55","PAID"
"1380","1108","2026-01-22","2026-05-21","GBP","5907.52","PAID"
"1381","1085","2026-04-18","2026-04-22","USD","15421.97","PAID"
"1382","1118","2026-05-12","2026-03-06","GBP","20151.08","OPEN"
"1383","1118","2026-01-02","2026-06-06","JPY","17510.09","OVERDUE"
"1384","1197","2026-01-21","2026-05-20","GBP","750.45","PAID"
"1385","1191","2026-04-01","2026-03-04","EUR","24044.5","OVERDUE"
"1386","1069","2026-05-21","2026-07-11","GBP","2428.13","OVERDUE"
"1387","1139","2026-01-25","2026-02-10","GBP","15863.28","PAID"
"1388","1019","2026-07-15","2026-03-09","EUR","21552.23","PAID"
"1389","1083","2026-07-03","2026-01-23","GBP","10723.07","OVERDUE"
"1390","1039","2026-01-02","2026-05-17","USD","23445.77","PAID"
"1391","1069","2026-06-26","2026-06-04","GBP","18378.9","PAID"
"1392","1197","2026-04-10","2026-02-01","CHF","8761.6","OPEN"
"1393","1101","2026-07-26","2026-01-11","USD","2111.72","OVERDUE"
"1394","1160","2026-06-19","2026-07-14","CHF","23235.27","OVERDUE"
"1395","1021","2026-04-27","2026-05-29","CHF","10416.95","OPEN"
"1396","1018","2026-05-06","2026-02-24","GBP","17651.23","OPEN"
"1397","1080","2026-07-22","2026-02-22","JPY","4137.54","OVERDUE"
"1398","1006","2026-05-07","2026-07-18","CHF","19552.43","OVERDUE"
"1399","1007","2026-06-22","2026-02-12","JPY","7845.36","OVERDUE"
"1400","1185","2026-04-06","2026-07-23","CHF","19694.26","PAID"
"1401","1078","2026-06-18","2026-02-12","EUR","2686.66","OVERDUE"
"1402","1170","2026-05-22","2026-02-17","CHF","12536.7","PAID"
"1403","1192","2026-06-12","2026-07-29","USD","20239.38","PAID"
"1404","1156","2026-01-12","2026-04-16","GBP","5069.96","PAID"
"1405","1102","2026-03-02","2026-06-13","EUR","14102.79","OVERDUE"
"1406","1162","2026-06-05","2026-03-16","GBP","6949.53","OVERDUE"
"1407","1029","2026-07-27","2026-07-02","USD","3892.28","OVERDUE"
"1408","1138","2026-07-26","2026-05-18","CHF","19845.62","OVERDUE"
"1409","1148","2026-05-30","2026-04-04","USD","9079.91","OVERDUE"
"1410","1077","2026-04-06","2026-03-17","CHF","23025.08","PAID"
"1411","1006","2026-05-16","2026-03-02","EUR","10869.56","OPEN"
"1412","1015","2026-05-16","2026-06-29","USD","21520.17","OVERDUE"
"1413","1063","2026-01-26","2026-04-16","JPY","12762.21","OVERDUE"
"1414","1005","2026-07-12","2026-05-18","CHF","946.58","OPEN"
"1415","1106","2026-04-17","2026-03-15","EUR","21481.82","PAID"
"1416","1067","2026-03-19","2026-03-26","CHF","20545.56","PAID"
"1417","1012","2026-05-07","2026-07-30","GBP","24521.96","PAID"
"1418","1066","2026-07-02","2026-02-08","JPY","12810.83","PAID"
"1419","1147","2026-05-16","2026-05-31","CHF","-2130.88","OPEN"
"1420","1028","2026-04-17","2026-07-21","EUR","21684.26","OVERDUE"
"1421","1152","2026-01-21","2026-07-14","EUR","4411.98","OPEN"
"1422","1062","2026-05-19","2026-05-30","CHF","10267.31","PAID"
"1423","1129","2026-02-04","2026-06-24","CHF","17376.62","OVERDUE"
"1424","1146","2026-05-27","2026-01-09","EUR","16240.77","OPEN"
"1425","1019","2026-01-09","2026-06-10","JPY","2697.29","PAID"
"1426","1153","2026-02-26","2026-02-13","USD","2337.12","OVERDUE"
"1427","1199","2026-01-01","2026-07-31","JPY","1004.72","OPEN"
"1428","1068","2026-01-28","2026-04-05","CHF","9046.47","PAID"
"1429","1082","2026-07-05","2026-07-14","CHF","9478.35","OPEN"
"1430","1123","2026-07-20","2026-01-21","GBP","1144.73","PAID"
"1431","1180","2026-05-12","2026-05-11","GBP","15499.49","PAID"
"1432","1139","2026-01-10","2026-06-29","CHF","4628.65","OVERDUE"
"1433","1184","2026-03-08","2026-06-14","CHF","10754.31","OVERDUE"
"1434","1079","2026-03-03","2026-03-28","USD","13752.63","OVERDUE"
"1435","1010","2026-07-11","2026-05-17","EUR","5300.42","OVERDUE"
"1436","1102","2026-06-26","2026-07-06","CHF","15410.82","OPEN"
"1437","1167","2026-01-15","2026-07-31","EUR","7241.68","PAID"
"1438","1128","2026-03-09","2026-02-12","CHF","11370.68","OPEN"
"1439","1066","2026-02-14","2026-05-28","JPY","13253.06","OVERDUE"
"1440","1028","2026-02-13","2026-03-20","GBP","9161.64","OVERDUE"
"1441","1097","2026-07-09","2026-07-10","EUR","7979.61","OPEN"
"1442","1044","2026-03-28","2026-06-21","USD","15986.89","OVERDUE"
"1443","1117","2026-04-05","2026-05-24","JPY","17065.92","OPEN"
"1444","1125","2026-02-09","2026-03-04","USD","23497.39","OVERDUE"
"1445","1175","2026-05-13","2026-04-28","CHF","2027.52","OPEN"
"1446","1085","2026-03-05","2026-03-20","CHF","7298.3","OVERDUE"
"1447","1162","2026-07-08","2026-02-20","USD","23535.32","OVERDUE"
"1448","1153","2026-05-28","2026-03-12","JPY","5601.15","PAID"
"1449","1143","2026-05-08","2026-03-04","USD","5788.76","PAID"
"1450","1157","2026-02-24","2026-05-03","JPY","21913.79","PAID"
"1451","1029","2026-03-06","2026-07-02","GBP","6646.92","OVERDUE"
"1452","1060","2026-01-13","2026-01-02","USD","1806.14","OVERDUE"
"1453","1188","2026-02-16","2026-01-16","JPY","3245","OPEN"
"1454","1140","2026-01-17","2026-04-10","USD","7376.05","OPEN"
"1455","1127","2026-05-20","2026-05-07","USD","18913.51","OVERDUE"
"1456","1078","2026-04-10","2026-04-23","USD","10026.17","OPEN"
"1457","1110","2026-03-03","2026-01-21","JPY","1223.09","OVERDUE"
"1458","1006","2026-04-17","2026-07-02","USD","6244.19","OVERDUE"
"1459","1046","2026-03-25","2026-07-03","CHF","11293.52","OPEN"
"1460","1080","2026-03-28","2026-07-21","CHF","19912.15","OVERDUE"
"1461","1151","2026-04-26","2026-03-22","CHF","12358.17","OPEN"
"1462","1158","2026-03-20","2026-05-13","USD","7530.22","PAID"
"1463","1031","2026-06-06","2026-07-23","CHF","4389.95","OVERDUE"
"1464","1016","2026-05-21","2026-04-05","CHF","4229.31","OPEN"
"1465","1178","2026-02-01","2026-06-20","GBP","18704.27","OVERDUE"
"1466","1193","2026-04-12","2026-04-02","JPY","7677.43","OPEN"
"1467","1004","2026-02-21","2026-05-12","CHF","7542.26","PAID"
"1468","1135","2026-07-30","2026-07-13","JPY","1808.88","OPEN"
"1469","1178","2026-07-18","2026-01-12","CHF","9734.76","PAID"
"1470","1045","2026-06-23","2026-03-04","JPY","225.71","OVERDUE"
"1471","1051","2026-04-22","2026-02-25","JPY","7901.69","OVERDUE"
"1472","1085","2026-06-25","2026-01-10","JPY","17814.64","OVERDUE"
"1473","1031","2026-07-09","2026-02-21","EUR","22465.87","OVERDUE"
"1474","1109","2026-03-21","2026-06-03","EUR","15383.45","OPEN"
"1475","1085","2026-03-10","2026-01-11","JPY","13694.36","OVERDUE"
"1476","1093","2026-05-18","2026-07-27","EUR","1418.09","OVERDUE"
"1477","1022","2026-01-03","2026-03-20","CHF","15312.21","OPEN"
"1478","1186","2026-01-11","2026-03-11","CHF","17249.74","OVERDUE"
"1479","1030","2026-04-24","2026-02-11","EUR","2991.58","OPEN"
"1480","1101","2026-07-30","2026-07-04","CHF","-6646.81","OVERDUE"
"1481","1049","2026-02-25","2026-07-25","USD","19923.91","OPEN"
"1482","1074","2026-03-17","2026-06-04","GBP","15477.1","OVERDUE"
"1483","1055","2026-06-03","2026-06-20","GBP","18268.94","OVERDUE"
"1484","1022","2026-06-15","2026-07-07","EUR","17587.48","PAID"
"1485","1003","2026-04-17","2026-07-21","USD","11559.26","OVERDUE"
"1486","1158","2026-03-17","2026-05-31","JPY","9406.9","PAID"
"1487","1037","2026-04-10","2026-03-23","USD","7042.13","PAID"
"1488","1054","2026-01-14","2026-07-03","CHF","12642.96","OPEN"
"1489","1097","2026-01-18","2026-06-05","JPY","9554.28","OPEN"
"1490","1172","2026-06-14","2026-07-16","CHF","20704.19","PAID"
"1491","1073","2026-01-21","2026-03-18","EUR","20465.14","PAID"
"1492","1062","2026-04-17","2026-02-12","CHF","13281.94","OVERDUE"
"1493","1087","2026-01-18","2026-03-16","JPY","9549.83","OVERDUE"
"1494","1055","2026-07-27","2026-01-09","USD","13577.21","PAID"
"1495","1140","2026-04-08","2026-03-14","GBP","10940.28","OVERDUE"
"1496","1195","2026-04-18","2026-04-10","JPY","18506.64","OVERDUE"
"1497","1117","2026-04-23","2026-06-28","USD","5347.95","PAID"
"1498","1140","2026-05-02","2026-02-05","USD","15049.71","OPEN"
"1499","1024","2026-03-09","2026-01-21","CHF","4624.19","OPEN"
"1500","1008","2026-07-01","2026-05-16","USD","14948.52","PAID"
